participant,topic,system,normalized_gain,kgain,pre_acc,post_acc,article_id,article_key,article_version_label,group,student_id,order,category,n_questions
G3b_7,29943,Ours,1.0,1.0,0.0,1.0,29943,news_0,news_0b,G3b,7,12,Tech,6
G3b_7,29958,Ours,1.0,1.0,0.0,1.0,29958,news_0,news_0b,G3b,7,13,Physics,6
G3b_7,29988,Ours,1.0,0.5,0.5,1.0,29988,news_0,news_0b,G3b,7,14,Humans,6
G3b_7,30052,Baseline,1.0,0.8333333333333334,0.16666666666666666,1.0,30052,news_2,news_2a,G3b,7,15,Physics,6
G3b_7,30061,Ours,1.0,1.0,0.0,1.0,30061,news_0,news_0b,G3b,7,16,Physics,6
G3b_7,30086,Baseline,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,30086,news_2,news_2a,G3b,7,17,Space,6
G3b_7,30184,Baseline,1.0,0.5,0.5,1.0,30184,news_2,news_2a,G3b,7,18,Tech,6
G3b_7,30214,Ours,1.0,1.0,0.0,1.0,30214,news_0,news_0b,G3b,7,19,Space,6
G3b_7,30708,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,30708,news_0,news_0b,G3b,7,20,Tech,6
G3b_8,29734,Ours,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29734,news_0,news_0b,G3b,8,2,Space,6
G3b_8,29739,Baseline,0.0,0.0,0.6666666666666666,0.6666666666666666,29739,news_2,news_2a,G3b,8,3,Health,6
G3b_8,29753,Ours,0.49999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,29753,news_0,news_0b,G3b,8,4,Health,6
G3b_8,29775,Baseline,0.0,0.0,0.8333333333333334,0.8333333333333334,29775,news_2,news_2a,G3b,8,5,Tech,6
G3b_8,29802,Baseline,-4.000000000000002,-0.6666666666666666,0.8333333333333334,0.16666666666666666,29802,news_2,news_2a,G3b,8,6,Humans,6
G3b_8,29846,Ours,-0.49999999999999983,-0.16666666666666666,0.6666666666666666,0.5,29846,news_0,news_0b,G3b,8,7,Nature,6
G3b_8,29866,Baseline,0.0,0.0,0.8333333333333334,0.8333333333333334,29866,news_2,news_2a,G3b,8,8,Nature,6
G3b_8,29873,Baseline,0.33333333333333326,0.16666666666666666,0.5,0.6666666666666666,29873,news_2,news_2a,G3b,8,9,Humans,6
G3b_8,29902,Baseline,0.49999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,29902,news_2,news_2a,G3b,8,10,Nature,6
G3b_8,29929,Baseline,0.19999999999999998,0.16666666666666666,0.16666666666666666,0.3333333333333333,29929,news_2,news_2a,G3b,8,11,Physics,6
G3b_8,29988,Ours,-1.0000000000000007,-0.16666666666666666,0.8333333333333334,0.6666666666666666,29988,news_0,news_0b,G3b,8,14,Humans,6
G3b_8,30052,Baseline,0.0,0.0,0.5,0.5,30052,news_2,news_2a,G3b,8,15,Physics,6
G3b_8,30061,Ours,0.0,0.0,0.6666666666666666,0.6666666666666666,30061,news_0,news_0b,G3b,8,16,Physics,6
G3b_8,30086,Baseline,-1.0000000000000007,-0.16666666666666666,0.8333333333333334,0.6666666666666666,30086,news_2,news_2a,G3b,8,17,Space,6
G3b_8,30214,Ours,0.25,0.16666666666666666,0.3333333333333333,0.5,30214,news_0,news_0b,G3b,8,19,Space,6
G3b_8,30708,Ours,0.0,0.0,0.8333333333333334,0.8333333333333334,30708,news_0,news_0b,G3b,8,20,Tech,6
G3b_9,29733,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,29733,news_0,news_0b,G3b,9,1,Health,6
G3b_9,29734,Ours,1.0,0.8333333333333334,0.16666666666666666,1.0,29734,news_0,news_0b,G3b,9,2,Space,6
G3b_9,29739,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29739,news_2,news_2a,G3b,9,3,Health,6
G3b_9,29753,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,29753,news_0,news_0b,G3b,9,4,Health,6
G3b_9,29775,Baseline,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29775,news_2,news_2a,G3b,9,5,Tech,6
G3b_9,29802,Baseline,1.0,0.5,0.5,1.0,29802,news_2,news_2a,G3b,9,6,Humans,6
G3b_9,29846,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29846,news_0,news_0b,G3b,9,7,Nature,6
G3b_9,29866,Baseline,1.0,0.8333333333333334,0.16666666666666666,1.0,29866,news_2,news_2a,G3b,9,8,Nature,6
G3b_9,29873,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29873,news_2,news_2a,G3b,9,9,Humans,6
G3b_9,29902,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29902,news_2,news_2a,G3b,9,10,Nature,6
G3b_9,29929,Baseline,0.5,0.5,0.0,0.5,29929,news_2,news_2a,G3b,9,11,Physics,6
G3b_9,29943,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,29943,news_0,news_0b,G3b,9,12,Tech,6
G3b_9,29958,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29958,news_0,news_0b,G3b,9,13,Physics,6
G3b_9,29988,Ours,1.0,0.8333333333333334,0.16666666666666666,1.0,29988,news_0,news_0b,G3b,9,14,Humans,6
G3b_9,30052,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30052,news_2,news_2a,G3b,9,15,Physics,6
G3b_9,30061,Ours,0.6,0.5,0.16666666666666666,0.6666666666666666,30061,news_0,news_0b,G3b,9,16,Physics,6
G3b_9,30086,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,30086,news_2,news_2a,G3b,9,17,Space,6
G3b_9,30184,Baseline,1.0,0.8333333333333334,0.16666666666666666,1.0,30184,news_2,news_2a,G3b,9,18,Tech,6
G3b_9,30214,Ours,1.0,0.5,0.5,1.0,30214,news_0,news_0b,G3b,9,19,Space,6
G3b_9,30708,Ours,1.0,0.5,0.5,1.0,30708,news_0,news_0b,G3b,9,20,Tech,6
G3b_10,29734,Ours,0.0,0.0,0.6666666666666666,0.6666666666666666,29734,news_0,news_0b,G3b,10,2,Space,6
G3b_10,29753,Ours,0.0,0.0,0.8333333333333334,0.8333333333333334,29753,news_0,news_0b,G3b,10,4,Health,6
G3b_10,29846,Ours,0.0,0.0,0.8333333333333334,0.8333333333333334,29846,news_0,news_0b,G3b,10,7,Nature,6
G3b_10,29873,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29873,news_2,news_2a,G3b,10,9,Humans,6
G3b_10,29929,Baseline,0.0,0.0,0.8333333333333334,0.8333333333333334,29929,news_2,news_2a,G3b,10,11,Physics,6
G3b_10,29943,Ours,0.0,0.0,0.16666666666666666,0.16666666666666666,29943,news_0,news_0b,G3b,10,12,Tech,6
G3b_10,29988,Ours,0.0,0.0,0.8333333333333334,0.8333333333333334,29988,news_0,news_0b,G3b,10,14,Humans,6
G3b_10,30086,Baseline,0.0,0.0,0.8333333333333334,0.8333333333333334,30086,news_2,news_2a,G3b,10,17,Space,6
G3b_10,30214,Ours,0.0,0.0,0.8333333333333334,0.8333333333333334,30214,news_0,news_0b,G3b,10,19,Space,6
G3b_11,29733,Ours,0.0,0.0,0.8333333333333334,0.8333333333333334,29733,news_0,news_0b,G3b,11,1,Health,6
G3b_11,29734,Ours,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,29734,news_0,news_0b,G3b,11,2,Space,6
G3b_11,29739,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29739,news_2,news_2a,G3b,11,3,Health,6
G3b_11,29753,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29753,news_0,news_0b,G3b,11,4,Health,6
G3b_11,29802,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29802,news_2,news_2a,G3b,11,6,Humans,6
G3b_11,29846,Ours,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29846,news_0,news_0b,G3b,11,7,Nature,6
G3b_11,29866,Baseline,1.0,0.5,0.5,1.0,29866,news_2,news_2a,G3b,11,8,Nature,6
G3b_11,29873,Baseline,0.49999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,29873,news_2,news_2a,G3b,11,9,Humans,6
G3b_11,29902,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29902,news_2,news_2a,G3b,11,10,Nature,6
G3b_11,29929,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29929,news_2,news_2a,G3b,11,11,Physics,6
G3b_11,29943,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29943,news_0,news_0b,G3b,11,12,Tech,6
G3b_11,29958,Ours,1.0,1.0,0.0,1.0,29958,news_0,news_0b,G3b,11,13,Physics,6
G3b_11,29988,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29988,news_0,news_0b,G3b,11,14,Humans,6
G3b_11,30052,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30052,news_2,news_2a,G3b,11,15,Physics,6
G3b_11,30061,Ours,1.0,1.0,0.0,1.0,30061,news_0,news_0b,G3b,11,16,Physics,6
G3b_11,30086,Baseline,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,30086,news_2,news_2a,G3b,11,17,Space,6
G3b_11,30184,Baseline,1.0,1.0,0.0,1.0,30184,news_2,news_2a,G3b,11,18,Tech,6
G3b_11,30214,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30214,news_0,news_0b,G3b,11,19,Space,6
G3b_11,30708,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,30708,news_0,news_0b,G3b,11,20,Tech,6
G3b_12,29734,Ours,0.0,0.0,0.8333333333333334,0.8333333333333334,29734,news_0,news_0b,G3b,12,2,Space,6
G3b_12,29753,Ours,0.0,0.0,0.6666666666666666,0.6666666666666666,29753,news_0,news_0b,G3b,12,4,Health,6
G3b_12,29846,Ours,0.0,0.0,0.8333333333333334,0.8333333333333334,29846,news_0,news_0b,G3b,12,7,Nature,6
G3b_12,29873,Baseline,0.0,0.0,0.8333333333333334,0.8333333333333334,29873,news_2,news_2a,G3b,12,9,Humans,6
G3b_12,29929,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29929,news_2,news_2a,G3b,12,11,Physics,6
G3b_12,29943,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29943,news_0,news_0b,G3b,12,12,Tech,6
G3b_12,30052,Baseline,1.0,1.0,0.0,1.0,30052,news_2,news_2a,G3b,12,15,Physics,6
G3b_12,30086,Baseline,1.0,1.0,0.0,1.0,30086,news_2,news_2a,G3b,12,17,Space,6
G3b_12,30708,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,30708,news_0,news_0b,G3b,12,20,Tech,6
G3b_13,29733,Ours,0.0,0.0,0.3333333333333333,0.3333333333333333,29733,news_0,news_0b,G3b,13,1,Health,6
G3b_13,29734,Ours,0.0,0.0,0.3333333333333333,0.3333333333333333,29734,news_0,news_0b,G3b,13,2,Space,6
G3b_13,29739,Baseline,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,29739,news_2,news_2a,G3b,13,3,Health,6
G3b_13,29753,Ours,0.19999999999999998,0.16666666666666666,0.16666666666666666,0.3333333333333333,29753,news_0,news_0b,G3b,13,4,Health,6
G3b_13,29775,Baseline,0.4,0.3333333333333333,0.16666666666666666,0.5,29775,news_2,news_2a,G3b,13,5,Tech,6
G3b_13,29802,Baseline,0.6,0.5,0.16666666666666666,0.6666666666666666,29802,news_2,news_2a,G3b,13,6,Humans,6
G3b_13,29846,Ours,0.0,0.0,0.16666666666666666,0.16666666666666666,29846,news_0,news_0b,G3b,13,7,Nature,6
G3b_13,29866,Baseline,0.0,0.0,0.0,0.0,29866,news_2,news_2a,G3b,13,8,Nature,6
G3b_13,29873,Baseline,0.5,0.5,0.0,0.5,29873,news_2,news_2a,G3b,13,9,Humans,6
G3b_13,29902,Baseline,0.0,0.0,0.5,0.5,29902,news_2,news_2a,G3b,13,10,Nature,6
G3b_13,29929,Baseline,-0.33333333333333337,-0.16666666666666666,0.5,0.3333333333333333,29929,news_2,news_2a,G3b,13,11,Physics,6
G3b_13,29943,Ours,0.5,0.5,0.0,0.5,29943,news_0,news_0b,G3b,13,12,Tech,6
G3b_13,29958,Ours,0.0,0.0,0.3333333333333333,0.3333333333333333,29958,news_0,news_0b,G3b,13,13,Physics,6
G3b_13,29988,Ours,0.19999999999999998,0.16666666666666666,0.16666666666666666,0.3333333333333333,29988,news_0,news_0b,G3b,13,14,Humans,6
G3b_13,30052,Baseline,-0.49999999999999983,-0.16666666666666666,0.6666666666666666,0.5,30052,news_2,news_2a,G3b,13,15,Physics,6
G3b_13,30061,Ours,0.0,0.0,0.6666666666666666,0.6666666666666666,30061,news_0,news_0b,G3b,13,16,Physics,6
G3b_13,30086,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,30086,news_2,news_2a,G3b,13,17,Space,6
G3b_13,30184,Baseline,0.49999999999999994,0.3333333333333333,0.3333333333333333,0.6666666666666666,30184,news_2,news_2a,G3b,13,18,Tech,6
G3b_13,30214,Ours,0.25,0.16666666666666666,0.3333333333333333,0.5,30214,news_0,news_0b,G3b,13,19,Space,6
G3b_13,30708,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,30708,news_0,news_0b,G3b,13,20,Tech,6
G3b_14,29733,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,29733,news_0,news_0b,G3b,14,1,Health,6
G3b_14,29734,Ours,1.0,0.5,0.5,1.0,29734,news_0,news_0b,G3b,14,2,Space,6
G3b_14,29739,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,29739,news_2,news_2a,G3b,14,3,Health,6
G3b_14,29753,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,29753,news_0,news_0b,G3b,14,4,Health,6
G3b_14,29775,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29775,news_2,news_2a,G3b,14,5,Tech,6
G3b_14,29802,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29802,news_2,news_2a,G3b,14,6,Humans,6
G3b_14,29846,Ours,0.6666666666666667,0.3333333333333333,0.5,0.8333333333333334,29846,news_0,news_0b,G3b,14,7,Nature,6
G3b_14,29866,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29866,news_2,news_2a,G3b,14,8,Nature,6
G3b_14,29873,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,29873,news_2,news_2a,G3b,14,9,Humans,6
G3b_14,29902,Baseline,1.0,0.5,0.5,1.0,29902,news_2,news_2a,G3b,14,10,Nature,6
G3b_14,29929,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,29929,news_2,news_2a,G3b,14,11,Physics,6
G3b_14,29943,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,29943,news_0,news_0b,G3b,14,12,Tech,6
G3b_14,29958,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,29958,news_0,news_0b,G3b,14,13,Physics,6
G3b_14,29988,Ours,1.0,0.5,0.5,1.0,29988,news_0,news_0b,G3b,14,14,Humans,6
G3b_14,30052,Baseline,1.0,0.5,0.5,1.0,30052,news_2,news_2a,G3b,14,15,Physics,6
G3b_14,30061,Ours,1.0,0.5,0.5,1.0,30061,news_0,news_0b,G3b,14,16,Physics,6
G3b_14,30086,Baseline,1.0,0.5,0.5,1.0,30086,news_2,news_2a,G3b,14,17,Space,6
G3b_14,30184,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,30184,news_2,news_2a,G3b,14,18,Tech,6
G3b_14,30214,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,30214,news_0,news_0b,G3b,14,19,Space,6
G3b_14,30708,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,30708,news_0,news_0b,G3b,14,20,Tech,6
G3b_15,29733,Ours,1.0,0.16666666666666666,0.8333333333333334,1.0,29733,news_0,news_0b,G3b,15,1,Health,6
G3b_15,29739,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29739,news_2,news_2a,G3b,15,3,Health,6
G3b_15,29753,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,29753,news_0,news_0b,G3b,15,4,Health,6
G3b_15,29775,Baseline,1.0,0.16666666666666666,0.8333333333333334,1.0,29775,news_2,news_2a,G3b,15,5,Tech,6
G3b_15,29846,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29846,news_0,news_0b,G3b,15,7,Nature,6
G3b_15,29866,Baseline,1.0,0.8333333333333334,0.16666666666666666,1.0,29866,news_2,news_2a,G3b,15,8,Nature,6
G3b_15,29873,Baseline,1.0,0.8333333333333334,0.16666666666666666,1.0,29873,news_2,news_2a,G3b,15,9,Humans,6
G3b_15,29902,Baseline,1.0,1.0,0.0,1.0,29902,news_2,news_2a,G3b,15,10,Nature,6
G3b_15,29929,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,29929,news_2,news_2a,G3b,15,11,Physics,6
G3b_15,29958,Ours,1.0,0.5,0.5,1.0,29958,news_0,news_0b,G3b,15,13,Physics,6
G3b_15,29988,Ours,1.0,0.3333333333333333,0.6666666666666666,1.0,29988,news_0,news_0b,G3b,15,14,Humans,6
G3b_15,30052,Baseline,1.0,0.8333333333333334,0.16666666666666666,1.0,30052,news_2,news_2a,G3b,15,15,Physics,6
G3b_15,30061,Ours,1.0,0.5,0.5,1.0,30061,news_0,news_0b,G3b,15,16,Physics,6
G3b_15,30086,Baseline,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,30086,news_2,news_2a,G3b,15,17,Space,6
G3b_15,30184,Baseline,1.0,1.0,0.0,1.0,30184,news_2,news_2a,G3b,15,18,Tech,6
G3b_15,30214,Ours,1.0,0.5,0.5,1.0,30214,news_0,news_0b,G3b,15,19,Space,6
G3b_16,29733,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,29733,news_0,news_0b,G3b,16,1,Health,6
G3b_16,29734,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29734,news_0,news_0b,G3b,16,2,Space,6
G3b_16,29739,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29739,news_2,news_2a,G3b,16,3,Health,6
G3b_16,29753,Ours,1.0,0.8333333333333334,0.16666666666666666,1.0,29753,news_0,news_0b,G3b,16,4,Health,6
G3b_16,29775,Baseline,1.0,0.6666666666666666,0.3333333333333333,1.0,29775,news_2,news_2a,G3b,16,5,Tech,6
G3b_16,29802,Baseline,1.0,0.3333333333333333,0.6666666666666666,1.0,29802,news_2,news_2a,G3b,16,6,Humans,6
G3b_16,29846,Ours,0.5000000000000001,0.16666666666666666,0.6666666666666666,0.8333333333333334,29846,news_0,news_0b,G3b,16,7,Nature,6
G3b_16,29866,Baseline,1.0,0.5,0.5,1.0,29866,news_2,news_2a,G3b,16,8,Nature,6
G3b_16,29873,Baseline,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,29873,news_2,news_2a,G3b,16,9,Humans,6
G3b_16,29902,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,29902,news_2,news_2a,G3b,16,10,Nature,6
G3b_16,29929,Baseline,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29929,news_2,news_2a,G3b,16,11,Physics,6
G3b_16,29943,Ours,1.0,0.6666666666666666,0.3333333333333333,1.0,29943,news_0,news_0b,G3b,16,12,Tech,6
G3b_16,29958,Ours,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,29958,news_0,news_0b,G3b,16,13,Physics,6
G3b_16,29988,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,29988,news_0,news_0b,G3b,16,14,Humans,6
G3b_16,30052,Baseline,1.0,1.0,0.0,1.0,30052,news_2,news_2a,G3b,16,15,Physics,6
G3b_16,30061,Ours,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30061,news_0,news_0b,G3b,16,16,Physics,6
G3b_16,30086,Baseline,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,30086,news_2,news_2a,G3b,16,17,Space,6
G3b_16,30184,Baseline,1.0,1.0,0.0,1.0,30184,news_2,news_2a,G3b,16,18,Tech,6
G3b_16,30214,Ours,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,30214,news_0,news_0b,G3b,16,19,Space,6
